tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-5.67233,1.39684,7.6748,13.0461,2.4744,16.1289,-12.6813,4.19623,20.389,4.40485,60,13.6297,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256875,0.734499,-1.46458,-0.0819729,0.763126,-1.41695,0.0367691,0.764179,-1.47023,-0.00882838,0.626054,-1.48975,-0.127354,0.759084,-1.3226,0.156665,0.809237,-1.12457,-0.192131,0.839776,-1.09736,0.0729581,19.2516,-1.24344,0.0586667,-0.0325081,0.0976089,0.0574691,0.0448926,-0.0351899,0.0667932,-0.0278961,0.086409,0.0679329,0.0547183,-0.0600548,
-5.84599,1.55402,7.69864,13.0409,2.59804,16.0972,-12.6146,4.29876,20.3947,4.506,60,13.7402,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246314,0.733899,-1.46275,-0.0809392,0.763777,-1.41744,0.0378126,0.763768,-1.46879,-0.00775081,0.62687,-1.49064,-0.129377,0.761268,-1.32004,0.15768,0.811816,-1.12535,-0.190159,0.841431,-1.09601,0.0756222,19.5151,-1.24192,0.0617945,-0.0354502,0.109357,0.0604875,0.0320617,-0.0233956,0.0553957,-0.0198472,0.0787996,0.0578278,0.0411524,-0.0440198,
-6.07468,1.70313,7.65629,12.9869,2.63291,16.0257,-12.5309,4.3113,20.2574,4.57884,60,13.8504,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232889,0.73314,-1.46032,-0.0796244,0.764273,-1.41774,0.0388265,0.763475,-1.46724,-0.00666857,0.627589,-1.4914,-0.132077,0.763209,-1.31812,0.15813,0.812585,-1.12654,-0.187898,0.841643,-1.0972,0.0777871,19.7781,-1.24031,0.0664377,-0.0358695,0.119625,0.0651344,0.0176632,-0.007082,0.0443808,-0.00877028,0.0689921,0.0481631,0.0293506,-0.029628,
-6.35544,1.90122,7.7109,12.9595,2.66055,15.9292,-12.4039,4.31328,20.1727,4.68637,60,13.9543,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216339,0.732291,-1.45817,-0.0784741,0.764489,-1.41777,0.0394902,0.763424,-1.46613,-0.00592877,0.628008,-1.4918,-0.135469,0.765996,-1.31486,0.158821,0.8131,-1.12814,-0.185174,0.841881,-1.09789,0.0802557,20.0407,-1.23854,0.0687151,-0.0345089,0.124388,0.0666869,0.00945983,0.000638482,0.0344199,0.00134854,0.0584899,0.0391071,0.0203692,-0.0182411,
-6.58742,2.05096,7.67837,12.8862,2.65375,15.8688,-12.2692,4.23103,19.9467,4.81611,60,14.0726,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204642,0.731745,-1.45515,-0.076861,0.7646,-1.41768,0.0401174,0.763611,-1.46487,-0.00517121,0.628364,-1.4921,-0.138578,0.768289,-1.31248,0.15905,0.812908,-1.12907,-0.182486,0.840852,-1.10106,0.0830108,20.3009,-1.23642,0.0663069,-0.0298662,0.122396,0.0646303,0.00232729,0.00338476,0.0189302,0.012554,0.0456261,0.0246527,0.00988244,-0.0072848,
-6.88364,2.21696,7.77221,12.8155,2.66871,15.8043,-12.1522,4.16605,19.836,4.94643,60,14.2017,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190642,0.731213,-1.45271,-0.0754979,0.764583,-1.41759,0.040405,0.763996,-1.46408,-0.00475531,0.628475,-1.49216,-0.142484,0.770987,-1.30864,0.159205,0.813028,-1.1301,-0.180221,0.840318,-1.10265,0.0856611,20.5586,-1.23391,0.0695026,-0.0213678,0.110321,0.0677259,-0.00307533,0.00554631,0.0129281,0.0230229,0.0309394,0.0192533,0.00184136,0.00117228,
-7.16556,2.39333,7.94492,12.7979,2.64607,15.7383,-12.0156,4.15698,19.7852,5.11878,60,14.3414,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178369,0.73091,-1.4509,-0.0743029,0.764504,-1.41751,0.0405823,0.764475,-1.46366,-0.00446404,0.628434,-1.49206,-0.146375,0.774047,-1.30396,0.160083,0.812486,-1.13128,-0.177687,0.840811,-1.10345,0.0889661,20.8137,-1.23108,0.0697921,-0.0151254,0.0994348,0.0678882,-0.00512662,0.00331201,0.00786715,0.0301929,0.0190106,0.0144558,-0.00501364,0.00884829,
-7.49028,2.55439,8.07356,12.7382,2.6467,15.661,-11.8739,4.13011,19.74,5.29691,60,14.4423,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161867,0.730661,-1.4487,-0.0726999,0.76433,-1.41743,0.0406476,0.765297,-1.46334,-0.00423374,0.628217,-1.49174,-0.150701,0.776948,-1.29984,0.160529,0.812223,-1.13255,-0.175231,0.841301,-1.10423,0.0922549,21.0654,-1.22874,0.0668939,-0.00625579,0.0828485,0.0650062,-0.0091452,0.00513702,0.000436773,0.036434,0.00800882,0.00724547,-0.0117017,0.0165234,
-7.73315,2.70813,8.24498,12.7493,2.63091,15.5776,-11.7296,4.17584,19.7665,5.50478,60,14.5354,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150804,0.73059,-1.44734,-0.071627,0.764156,-1.41735,0.0405738,0.76596,-1.46326,-0.00418818,0.627958,-1.49138,-0.154157,0.779757,-1.29554,0.161657,0.811731,-1.13401,-0.172859,0.842862,-1.10382,0.0959001,21.3143,-1.22651,0.0610625,-0.00288172,0.0753733,0.0591627,-0.0103695,0.00452599,-0.00673102,0.0391168,0.00201971,5.8615e-05,-0.0167587,0.0238094,
-7.99005,2.81357,8.38388,12.7303,2.60592,15.4497,-11.6086,4.20204,19.8016,5.68967,60,14.5614,0,0,0,0,0,0,0,0,0,0,0,0,-0.013862,0.7306,-1.44589,-0.0704461,0.763899,-1.41719,0.0403703,0.766809,-1.46328,-0.00425029,0.627566,-1.4908,-0.157681,0.781832,-1.29185,0.162426,0.810927,-1.136,-0.17093,0.844268,-1.10335,0.0991305,21.5597,-1.22527,0.0581721,0.00307876,0.0642464,0.0565123,-0.0140889,0.0115902,-0.00936388,0.0423197,-0.00383399,-0.00271023,-0.0201253,0.0311234,
